name,ccb,logmh,ccr,dedeg,fhi,morphel,modelu_rcorr,r50,fg,fc,fa,r90,modelu_j,den1mpc,grp,absrmag,grpcz,fmorphel,cz,radeg,logmstar
ECO06338,1.0,11.9,1.07,7.602,1,E,2.15,8.0,0,1,1,34.4,3.53,1.56,3231,-20.81,6655.8,2,6769.5,202.788,10.49
ECO06339,1.0,11.2,1.14,34.263,1,L,0.78,8.2,0,1,0,21.9,2.8,2.62,4771,-19.54,7082.1,2,7082.1,202.89,9.37
ECO06340,1.0,11.02,1.1,31.033,1,L,0.87,14.8,0,1,0,35.8,1.58,1.25,4772,-18.77,4713.2,2,4713.2,202.984,8.93
ECO06341,1.0,11.02,1.04,14.183,1,E,1.39,2.9,0,1,1,8.3,3.77,1.87,4773,-18.81,6869.4,1,6869.4,203.079,9.67
ECO06342,1.0,11.33,1.12,4.802,2,L,1.14,12.3,1,1,1,35.0,2.61,1.37,4774,-19.99,6515.2,2,6515.2,203.13,9.71
ECO06343,1.0,11.77,1.09,33.512,1,E,2.24,5.3,0,1,0,23.6,4.11,4.49,4775,-20.69,7266.2,2,7198.7,203.108,10.43
ECO06344,1.0,11.3,1.14,13.933,2,L,1.35,6.1,0,1,1,12.3,3.45,2.23,4776,-19.9,6895.3,2,6895.3,203.135,10.01
ECO06345,1.0,11.15,1.09,11.595,1,L,1.8,4.4,0,1,1,11.6,3.09,3.97,4777,-19.35,6781.7,1,6781.7,203.151,9.59
ECO06346,1.0,11.4,1.14,14.932,2,L,0.86,13.1,0,1,1,32.0,2.95,0.96,4778,-20.24,5793.9,1,5793.9,147.974,9.83
ECO06347,1.0,13.6,1.15,7.328,1,E,2.26,3.3,0,0,1,10.3,4.02,2.94,926,-19.88,6819.7,1,7065.4,203.228,10.09
ECO06348,1.0,11.36,1.15,34.155,1,L,0.98,5.4,0,1,0,10.7,2.96,3.97,4779,-20.09,7132.5,1,7132.5,203.222,9.67
ECO06349,1.0,11.44,1.14,4.947,1,L,0.92,10.6,1,0,1,25.2,2.39,0.77,4780,-19.44,6376.7,2,6399.0,203.234,9.35
ECO06350,1.0,11.44,1.08,4.982,1,E,1.26,4.0,1,1,1,12.0,3.32,0.74,4780,-19.73,6376.7,1,6354.3,203.268,9.85
ECO06351,1.0,11.99,1.1,9.503,1,L,0.71,3.2,0,0,1,7.0,2.57,2.07,3245,-19.13,6979.9,1,6914.8,203.266,9.03
ECO06352,1.0,12.83,1.01,33.11,1,L,2.25,2.1,0,0,0,18.8,4.25,4.19,1454,-21.75,7283.1,2,7386.2,203.305,10.85
ECO06353,1.0,11.66,1.07,34.537,1,L,2.24,10.3,0,1,0,33.9,3.78,2.66,4781,-20.89,7403.6,2,7403.6,203.318,10.55
ECO06354,1.0,11.22,1.16,36.318,1,L,1.05,10.2,0,1,0,21.5,2.69,0.4,4782,-19.63,5842.0,2,5842.0,203.427,9.45
ECO06355,1.0,12.74,1.08,3.347,1,L,2.23,6.7,1,0,0,15.9,3.91,1.51,3252,-19.94,6565.5,1,6494.3,203.52,10.13
ECO06356,1.0,13.29,1.08,34.863,1,L,2.29,7.7,0,0,0,21.3,4.06,3.82,806,-20.56,7195.1,1,7146.0,203.578,10.39
ECO06357,1.0,11.23,1.09,19.651,1,L,1.19,10.1,0,1,0,21.1,3.0,0.31,4783,-19.69,4752.2,2,4752.2,148.016,9.77
ECO06358,1.0,11.17,1.16,36.048,1,L,1.01,12.7,0,1,0,24.7,2.09,1.2,4784,-19.44,7063.4,2,7063.4,203.636,9.25
ECO06359,1.0,12.1,1.03,32.951,1,E,2.43,8.0,0,1,0,31.8,4.35,3.29,4785,-21.43,7335.3,2,7255.2,203.668,10.83
ECO06360,1.0,11.83,1.25,4.237,1,E,0.88,2.1,1,0,1,6.3,2.09,3.29,3258,-17.86,6805.0,1,6797.0,203.712,8.35
ECO06361,1.0,11.25,1.04,13.922,1,E,2.32,5.8,0,1,1,15.1,4.06,0.55,4786,-19.75,7315.6,2,7315.6,203.765,10.07
ECO06362,1.0,11.37,1.16,44.761,1,L,1.19,26.4,0,0,0,66.0,2.06,1.39,3278,-18.01,2740.5,1,2793.9,203.817,8.73
ECO06363,1.0,11.34,1.07,3.293,1,L,1.44,6.7,1,1,0,14.7,3.42,1.4,4787,-19.86,6997.7,2,6888.1,203.918,9.95
ECO06364,1.0,10.89,1.14,-0.461,1,L,1.2,9.6,1,1,0,24.0,2.52,0.71,4788,-18.14,3764.9,2,3764.9,204.089,8.85
ECO06365,1.0,11.4,1.07,8.193,1,L,1.41,9.9,0,1,1,19.7,3.27,2.29,1459,-19.86,7056.1,2,6920.1,204.149,9.93
ECO06366,1.0,10.99,1.12,1.26,1,L,0.93,6.4,1,1,0,13.8,2.58,1.13,4789,-18.68,6786.0,1,6786.0,204.156,8.97
ECO06367,1.0,11.22,1.09,5.852,1,L,1.61,7.6,1,1,1,14.6,3.2,1.49,4790,-19.62,7117.0,1,7117.0,204.209,9.71
ECO06368,1.0,11.99,1.06,1.095,1,L,2.08,8.7,1,1,0,23.8,3.97,1.45,4120,-20.83,6003.2,2,5874.8,148.048,10.37
ECO06369,1.0,11.67,1.08,3.493,1,L,1.84,11.7,1,0,0,23.6,3.37,2.27,3276,-20.1,6973.7,2,6937.3,204.239,10.05
ECO06370,1.0,11.58,1.09,38.616,1,E,2.02,5.5,0,0,0,18.7,3.73,0.43,3289,-19.09,4142.1,1,4060.7,204.363,9.61
ECO06371,1.0,11.15,1.12,0.021,1,L,0.86,5.6,1,1,0,13.8,2.81,1.16,4791,-19.38,6625.9,2,6625.9,204.527,9.37
ECO06372,1.0,11.18,1.14,6.466,2,L,1.26,19.9,0,1,1,42.4,-99.99,1.86,4792,-19.47,7087.2,2,7087.2,204.557,9.59
ECO06373,1.0,11.08,1.13,-0.398,1,L,0.73,4.4,1,1,0,9.7,2.5,0.88,4793,-19.07,6527.7,1,6527.7,204.564,9.01
ECO06374,1.0,11.07,1.13,2.529,1,L,0.78,13.1,1,1,0,27.4,2.28,0.55,4794,-19.01,5330.4,1,5330.4,204.62,9.07
ECO06375,1.0,11.95,1.1,0.51,1,L,0.95,11.3,1,0,0,25.2,2.21,1.32,3295,-18.85,6695.8,2,6660.8,204.619,9.17
ECO06376,1.0,11.08,1.12,30.986,1,L,0.95,6.0,0,1,0,21.4,2.66,1.22,4795,-19.07,4869.8,2,4869.8,204.624,9.25
ECO06377,1.0,11.95,1.15,0.546,1,L,1.15,16.9,1,0,0,48.0,2.67,1.36,3295,-19.56,6695.8,2,6788.1,204.666,9.25
ECO06378,1.0,11.4,1.13,2.164,1,L,1.1,15.3,1,1,0,44.4,2.91,1.38,4796,-20.11,6942.7,2,6950.7,204.769,9.87
ECO06379,1.0,11.45,1.11,46.929,1,L,0.9,6.0,0,1,0,12.1,2.85,0.43,4797,-20.39,7397.1,2,7397.1,148.234,9.79
ECO06380,1.0,11.14,1.1,-0.33,1,L,0.8,3.8,1,1,0,8.5,2.66,0.96,4798,-19.31,6610.6,1,6610.6,204.956,9.25
ECO06381,1.0,11.0,1.1,47.553,1,L,0.92,9.8,0,1,0,24.5,2.92,0.35,4799,-18.72,5162.4,2,5162.4,204.949,8.99
ECO06382,1.0,11.01,1.1,-0.753,1,E,0.75,2.4,1,1,0,6.7,2.03,0.72,4800,-18.74,6611.0,1,6611.0,204.964,8.97
ECO06383,1.0,11.59,1.12,40.421,1,L,2.2,10.4,0,1,0,21.9,3.8,0.21,4801,-20.73,7317.4,2,7317.4,205.011,10.53
ECO06384,1.0,10.84,1.23,0.006,1,L,0.86,16.2,1,1,0,33.2,2.45,0.55,4802,-17.84,3632.1,2,3632.1,205.133,8.65
ECO06385,1.0,10.98,1.12,34.294,1,L,0.88,11.9,0,1,0,28.6,2.61,0.17,4803,-18.63,4127.3,2,4127.3,205.151,9.03
ECO06386,1.0,11.16,1.15,37.019,1,L,0.8,12.2,0,1,0,27.2,2.73,0.77,4804,-19.42,5786.1,2,5786.1,205.293,9.33
ECO06387,1.0,11.05,1.11,2.312,1,L,1.48,6.3,1,1,0,16.4,2.96,0.3,4805,-18.93,5091.9,1,5091.9,205.495,9.45
ECO06388,1.0,11.16,1.13,32.028,1,L,0.82,13.6,0,1,0,32.6,2.13,1.06,4806,-19.14,4817.9,2,4748.5,205.523,9.25
ECO06389,1.0,11.01,1.06,38.537,1,L,1.12,26.9,0,1,0,67.4,2.44,0.58,4807,-18.75,3498.4,2,3498.4,205.578,9.13
ECO06390,1.0,12.07,1.02,42.848,1,L,1.42,19.1,0,1,0,66.1,3.05,1.92,4121,-21.36,4815.6,2,4819.1,148.226,10.45
ECO06391,1.0,11.33,1.08,4.62,2,L,1.58,5.2,1,1,1,16.2,3.49,4.32,49,-19.89,6798.5,1,6753.5,205.572,9.89
ECO06392,1.0,11.26,1.14,36.954,1,L,0.95,4.8,0,1,0,11.1,2.64,0.17,4808,-19.8,6522.2,1,6522.2,205.584,9.53
ECO06393,1.0,11.39,1.15,26.233,1,L,2.3,5.3,0,1,1,12.7,3.97,0.21,4809,-20.21,7100.2,1,7100.2,205.635,10.21
ECO06394,1.0,11.29,1.11,3.254,1,L,1.44,12.5,1,1,0,29.3,3.17,0.4,293,-19.78,5452.7,2,5463.2,205.742,9.75
ECO06395,1.0,11.32,1.07,1.322,1,E,2.21,6.0,1,1,0,17.1,4.22,0.74,4810,-19.98,6686.6,2,6686.6,205.831,10.01
ECO06396,1.0,11.22,1.16,0.629,1,L,0.85,13.0,1,1,0,29.4,1.73,0.23,4811,-19.63,7361.1,1,7361.1,205.841,9.35
ECO06397,1.0,11.61,1.08,5.125,1,E,2.15,6.0,1,1,1,28.6,3.68,2.94,1467,-20.73,7015.8,2,6934.2,206.104,10.45
ECO06398,1.0,12.37,1.14,5.852,2,L,0.83,9.5,1,0,1,17.4,2.54,1.95,3321,-19.27,6769.9,2,6828.0,206.156,9.25
ECO06399,1.0,11.29,1.12,4.942,1,L,2.26,5.5,1,1,1,14.0,4.01,3.57,4812,-19.87,6839.1,1,6839.1,206.173,9.99
ECO06400,1.0,11.41,1.08,15.524,2,L,2.2,10.7,0,1,1,34.7,3.74,0.82,4813,-20.25,6698.5,2,6698.5,206.186,10.25
ECO06401,1.0,11.9,1.04,2.154,1,L,2.17,13.5,1,1,0,34.6,3.77,0.49,4814,-21.32,4839.1,2,4808.6,148.123,10.45
ECO06402,1.0,10.82,1.24,39.678,1,E,0.84,4.7,0,1,0,12.8,2.24,0.57,4815,-17.78,3381.1,1,3381.1,206.616,8.57
ECO06403,1.0,11.0,1.11,3.878,1,L,1.4,7.2,1,1,0,20.2,2.4,0.42,4816,-18.72,5294.2,2,5294.2,206.623,9.27
ECO06404,1.0,11.08,1.08,35.306,1,L,1.06,14.2,0,1,0,33.5,2.6,0.9,4817,-19.06,5062.4,2,5062.4,206.747,9.23
ECO06405,1.0,12.07,1.07,34.089,1,L,2.31,9.3,0,0,0,28.5,3.88,0.72,3335,-20.04,4977.0,2,5013.5,206.795,10.17
ECO06406,1.0,11.23,1.1,1.913,1,L,1.12,9.9,1,1,0,20.8,2.71,0.32,4818,-19.66,7428.0,2,7428.0,206.781,9.47
ECO06407,1.0,10.92,1.08,40.351,1,L,1.01,19.4,0,1,0,41.6,2.9,2.71,4819,-18.28,2717.1,1,2717.1,206.891,8.89
ECO06408,1.0,11.43,1.08,22.126,1,L,1.84,11.4,0,1,0,23.2,3.27,0.31,4820,-20.33,6965.6,2,6965.6,206.94,10.01
ECO06409,1.0,11.31,1.07,4.988,2,L,0.93,9.0,1,1,1,20.5,2.46,2.37,4821,-19.95,6950.4,2,6950.4,207.001,9.53
ECO06410,1.0,11.01,1.04,41.71,1,E,1.7,7.9,0,1,0,20.2,3.68,1.91,4822,-18.75,2774.9,1,2774.9,207.188,9.37
ECO06411,1.0,11.19,1.14,6.352,2,L,1.2,15.3,0,1,1,31.3,2.71,0.72,4823,-19.53,6713.6,2,6713.6,207.201,9.51
ECO06412,1.0,12.23,1.07,19.632,1,L,1.91,5.1,0,1,0,19.9,3.66,1.19,1724,-20.91,7158.6,2,7217.0,148.246,10.23
ECO06413,1.0,12.09,1.13,35.253,1,L,0.92,8.5,0,0,0,17.3,2.77,1.19,3344,-19.39,5141.2,1,5273.9,207.396,9.35
ECO06414,1.0,13.23,1.23,39.714,1,E,2.1,8.6,0,0,0,23.3,3.53,2.84,382,-17.66,2674.7,1,2837.6,207.44,9.19
ECO06415,1.0,10.98,1.13,34.179,1,L,0.95,9.2,0,1,0,19.6,2.42,0.77,4824,-18.63,4554.2,2,4554.2,207.499,9.01
ECO06416,1.0,11.2,1.12,7.793,2,L,0.98,6.9,0,1,1,19.9,2.73,0.32,4825,-19.55,7191.1,1,7191.1,207.58,9.59
ECO06417,1.0,11.26,1.08,3.015,1,L,1.42,7.6,1,1,0,14.0,3.11,0.61,4826,-19.78,7286.2,2,7286.2,207.586,9.63
ECO06418,1.0,12.25,1.12,35.132,1,L,0.94,14.2,0,0,0,30.4,2.6,0.54,3353,-20.13,6419.3,2,6443.3,207.636,9.71
ECO06419,1.0,11.09,1.08,24.091,2,L,1.32,36.7,0,1,1,83.1,1.47,0.16,4827,-19.09,3446.7,2,3446.7,207.753,8.99
ECO06420,1.0,11.46,1.09,8.344,2,L,0.97,8.2,0,1,1,20.8,2.17,1.78,3359,-19.74,6873.2,1,6858.6,207.776,9.33
ECO06421,1.0,13.23,1.06,40.213,1,E,1.78,9.6,0,0,0,31.3,3.04,2.92,382,-18.58,2674.7,1,2558.0,207.856,9.23
ECO06422,1.0,10.94,1.12,3.369,1,L,0.72,9.6,1,1,0,18.2,2.36,0.91,4828,-18.42,4291.2,2,4291.2,208.017,8.75
ECO06423,1.0,11.38,1.07,36.086,1,L,0.89,10.3,0,1,0,24.6,2.4,0.23,4829,-20.17,5394.5,2,5394.5,148.326,9.51
ECO06424,1.0,11.5,1.08,14.0,1,L,2.18,9.1,0,1,1,23.5,3.58,0.93,4830,-20.5,7322.0,1,7322.0,208.048,10.29
ECO06425,1.0,13.36,1.13,2.404,1,L,1.2,13.0,1,0,0,31.2,3.28,1.36,3365,-20.27,7047.2,2,7059.0,208.051,9.87
ECO06426,1.0,13.36,1.07,2.359,1,L,2.03,10.7,1,0,0,37.2,3.21,1.44,3365,-20.69,7047.2,1,7050.4,208.061,10.29
ECO06427,1.0,13.36,1.09,2.346,1,E,2.21,7.2,1,0,0,22.5,4.02,1.43,3365,-20.71,7047.2,1,6947.0,208.095,10.45
ECO06428,1.0,11.28,1.07,3.464,1,L,1.95,11.1,1,1,0,31.5,2.75,0.41,4831,-19.84,6794.1,1,6794.1,208.161,9.89
ECO06429,1.0,13.23,1.33,39.719,1,L,0.86,6.1,0,0,0,11.4,2.31,2.85,382,-17.61,2674.7,1,2726.4,208.243,8.47
ECO06430,1.0,12.46,1.14,37.363,1,E,2.38,6.1,0,0,0,24.4,3.84,1.32,1475,-20.89,7343.2,1,7314.7,208.245,10.55
ECO06431,1.0,11.29,1.07,14.953,1,L,1.08,5.5,0,1,1,12.4,2.95,1.14,4832,-19.87,7151.5,1,7151.5,208.254,9.63
ECO06432,1.0,12.46,1.07,37.381,1,E,2.39,6.2,0,1,0,21.5,4.2,1.34,1475,-21.11,7343.2,2,7461.5,208.512,10.61
ECO06433,1.0,11.46,1.13,5.356,1,L,0.79,17.7,1,1,1,42.6,3.03,0.49,4833,-20.39,5403.7,2,5403.7,208.526,9.75
ECO06434,1.0,11.67,1.11,11.248,1,E,2.26,5.6,0,1,1,17.3,3.93,0.26,4834,-20.9,7360.9,1,7360.9,148.313,10.41
ECO06435,1.0,11.11,1.13,1.908,1,L,0.99,6.8,1,0,0,16.6,2.52,1.01,4835,-18.22,4351.4,2,4382.0,208.81,8.97
ECO06436,1.0,11.28,1.07,12.806,2,L,0.8,5.4,0,1,1,11.3,2.81,1.03,4836,-19.86,7010.5,2,7010.5,209.061,9.53
ECO06437,1.0,11.16,1.09,13.475,1,L,1.14,4.9,0,1,1,11.3,3.0,1.23,4837,-19.41,6988.8,2,6988.8,209.438,9.63
ECO06438,1.0,12.99,1.13,38.793,1,L,0.95,16.2,0,0,0,35.1,2.58,2.86,375,-19.68,5713.7,2,5637.1,209.878,9.55
ECO06439,1.0,11.28,1.09,40.387,1,L,0.84,12.1,0,0,0,26.0,1.92,0.63,3416,-18.64,3879.2,1,3897.2,209.93,8.81
ECO06440,1.0,10.79,1.29,37.307,1,E,1.14,5.0,0,1,0,10.7,2.97,0.55,4838,-17.61,3139.9,1,3139.9,210.001,8.73
ECO06441,1.0,11.25,1.07,9.289,1,L,1.19,9.3,1,1,1,18.1,3.2,1.19,4839,-19.49,5729.4,2,5776.1,210.067,9.83
ECO06442,1.0,11.49,1.1,12.304,1,L,2.3,7.2,0,1,1,21.5,3.92,1.2,4840,-20.49,6909.2,1,6909.2,210.132,10.33
ECO06443,1.0,11.48,1.14,8.651,2,L,0.93,12.6,1,0,1,26.5,2.38,0.96,3427,-18.55,4685.0,2,4570.1,210.129,8.89
ECO06444,1.0,11.17,1.12,13.413,2,L,0.95,8.3,0,1,1,16.4,3.28,0.24,4841,-19.45,5591.2,2,5591.2,210.319,9.47
ECO06445,1.0,11.81,1.08,0.698,1,L,2.54,9.6,1,1,0,35.3,4.59,0.31,4842,-21.19,3579.5,2,3579.5,148.334,10.79
ECO06446,1.0,10.96,1.09,9.154,2,L,1.16,4.1,1,1,1,9.3,2.89,0.47,4843,-18.52,4925.9,1,4925.9,210.372,9.07
ECO06447,1.0,11.12,1.12,1.157,1,L,0.97,3.8,1,1,0,10.3,2.37,0.98,4844,-19.22,7221.7,1,7221.7,210.443,9.35
ECO06448,1.0,11.37,1.04,12.38,2,L,0.7,6.6,0,1,1,20.8,1.72,0.83,4845,-20.12,6807.6,1,6807.6,210.486,9.35
ECO06449,1.0,11.49,1.16,9.533,1,E,2.23,5.2,1,1,1,13.9,3.98,0.84,4846,-20.1,5651.6,1,5651.5,210.486,10.11
ECO06450,1.0,11.49,1.14,9.567,1,L,0.96,7.2,1,0,1,14.7,2.52,0.86,4846,-19.16,5651.6,1,5651.6,210.534,9.21
ECO06451,1.0,13.7,1.14,9.06,1,L,1.1,10.6,1,0,1,27.3,3.06,3.54,178,-19.38,5941.5,1,5778.1,210.528,9.69
ECO06452,1.0,12.99,1.08,38.71,1,L,2.28,12.4,0,0,0,34.0,4.07,3.09,375,-20.69,5713.7,1,6085.6,210.597,10.45
ECO06453,1.0,11.08,1.13,1.89,1,L,0.95,9.8,1,1,0,19.5,2.24,1.05,4847,-19.06,7179.8,2,7179.8,210.674,9.03
ECO06454,1.0,13.7,1.12,9.164,1,L,0.71,17.2,1,0,1,38.3,-99.99,3.37,178,-18.92,5941.5,1,5841.0,210.676,8.97
ECO06455,1.0,12.12,1.08,39.136,1,L,1.57,17.3,0,0,0,41.0,3.25,1.2,822,-20.81,5922.4,2,5964.1,210.69,10.19
ECO06456,1.0,11.35,1.13,7.865,2,L,0.95,14.3,1,1,1,36.1,2.17,1.1,4848,-20.05,5194.3,1,5194.3,148.358,9.67
ECO06457,1.0,11.4,1.14,8.78,2,L,1.14,16.2,1,0,1,31.5,2.56,2.86,4849,-19.43,5873.8,2,5846.9,210.712,9.43
ECO06458,1.0,11.4,1.1,8.892,1,L,1.69,6.9,1,1,1,14.2,3.21,2.91,4849,-19.51,5873.8,2,5900.6,210.723,9.53
ECO06459,1.0,11.35,1.17,6.779,1,L,1.03,4.3,1,1,1,9.4,3.17,0.99,4850,-20.07,7233.6,2,7233.6,210.735,9.71
ECO06460,1.0,11.19,1.14,11.72,2,L,0.77,3.6,0,1,1,8.7,2.65,1.13,4851,-19.51,5299.4,1,5299.4,210.8,9.37
ECO06461,1.0,11.01,1.14,12.17,2,L,0.78,4.9,0,1,1,9.7,2.77,1.0,4852,-18.73,5130.5,1,5130.5,210.791,8.91
ECO06462,1.0,12.99,1.14,38.768,1,L,2.07,12.1,0,0,0,27.6,3.74,3.0,375,-19.94,5713.7,2,5849.3,210.792,10.01
ECO06463,1.0,11.22,1.08,15.656,1,E,2.24,3.5,0,1,1,8.9,4.02,0.35,4853,-19.63,6397.3,1,6397.3,210.997,9.89
ECO06464,1.0,10.95,1.11,36.726,1,E,0.79,3.1,0,1,0,12.8,2.39,1.09,4854,-18.43,3661.2,1,3661.2,211.062,8.95
ECO06465,1.0,11.22,1.16,38.55,1,L,0.84,12.5,0,1,0,25.2,2.74,0.17,4855,-19.65,7109.9,1,7109.9,211.144,9.39
ECO06466,1.0,11.1,1.07,9.339,2,L,1.08,19.4,1,1,1,50.6,2.78,0.89,4856,-19.13,4621.3,2,4621.3,211.275,9.13
ECO06467,1.0,11.81,1.14,23.383,1,L,1.04,9.0,0,0,0,19.2,3.31,0.7,4857,-20.35,3897.8,2,3871.2,148.485,9.97
ECO06468,1.0,10.85,1.2,3.033,1,L,0.64,2.5,1,1,0,5.0,1.54,0.2,4858,-17.89,5028.5,1,5028.5,211.36,8.39
ECO06469,1.0,11.31,1.14,34.922,1,L,2.43,15.3,0,1,0,32.5,4.11,0.56,4859,-19.96,4188.8,2,4188.8,211.37,10.19
ECO06470,1.0,11.19,1.09,13.669,2,L,0.88,6.2,0,1,1,16.6,2.78,0.27,4860,-19.52,6514.6,1,6514.6,211.412,9.45
ECO06471,1.0,10.9,1.1,44.432,1,L,0.84,15.6,0,1,0,33.3,2.49,0.23,4861,-18.22,4035.3,1,4035.3,211.677,8.63
ECO06472,1.0,11.4,1.05,-0.127,1,L,1.2,7.9,1,1,0,16.9,2.45,0.87,4862,-20.24,7462.4,2,7462.4,212.132,9.57
ECO06473,1.0,11.26,1.14,12.801,1,L,0.7,4.3,0,0,1,8.8,2.51,0.88,4863,-18.75,6901.8,1,6858.6,212.128,8.85
ECO06474,1.0,11.19,1.13,27.255,2,L,1.32,13.0,0,1,1,24.9,2.78,0.16,4864,-19.53,6797.9,2,6797.9,212.204,9.49
ECO06475,1.0,13.05,1.22,8.862,1,L,2.06,4.8,1,0,1,12.1,3.72,2.96,3491,-20.37,7177.4,1,7110.7,212.19,10.07
ECO06476,1.0,10.97,1.12,37.687,1,L,0.86,9.3,0,1,0,18.9,1.72,0.36,4865,-18.56,6613.7,2,6613.7,212.367,8.85
ECO06477,1.0,11.38,1.08,-0.656,1,L,1.86,7.5,1,1,0,21.3,2.72,0.27,4866,-20.15,7078.9,1,7078.9,212.418,10.27
ECO06478,1.0,11.36,1.08,2.374,1,L,1.15,15.2,1,1,0,33.0,3.04,0.71,4867,-20.1,6107.3,2,6107.3,148.432,10.01
ECO06479,1.0,11.32,1.11,38.888,1,L,1.29,10.1,0,0,0,25.1,2.38,1.5,4868,-19.01,5658.3,1,5579.7,212.59,9.37
ECO06480,1.0,11.32,1.15,38.765,1,L,0.87,14.1,0,1,0,32.2,2.39,1.41,4868,-19.39,5658.3,2,5736.8,212.748,9.33
ECO06481,1.0,11.41,1.07,0.72,1,L,1.31,6.5,1,1,0,20.4,2.84,0.7,4869,-20.25,7368.3,1,7368.3,212.93,9.95
ECO06482,1.0,11.07,1.11,1.755,1,L,1.03,9.2,1,1,0,22.1,1.92,0.49,4870,-19.01,5253.6,1,5253.6,213.166,9.15
ECO06483,1.0,11.1,1.12,38.435,1,L,0.96,8.1,0,1,0,20.2,2.89,0.39,4871,-19.15,6244.6,2,6244.6,213.183,9.37
ECO06484,1.0,11.15,1.09,39.885,1,L,2.06,9.6,0,1,0,33.3,3.52,1.22,4872,-19.35,5651.8,1,5651.8,213.39,9.75
ECO06485,1.0,11.96,1.09,8.222,1,L,1.9,14.2,1,0,1,51.3,2.93,3.16,3531,-20.44,7339.6,1,7397.5,213.425,10.25
ECO06486,1.0,11.17,1.09,35.424,1,L,1.21,17.9,0,1,0,52.5,3.29,1.39,4873,-19.44,3276.4,2,3276.4,213.562,9.87
ECO06487,1.0,11.77,1.05,3.113,1,L,2.23,18.5,1,1,0,59.2,3.83,0.5,4874,-21.13,7221.7,2,7221.7,213.783,10.57
ECO06488,1.0,11.3,1.12,8.011,2,L,1.15,12.2,1,1,1,24.8,2.7,1.76,4875,-19.92,7451.0,2,7451.0,213.85,9.73
ECO06489,1.0,11.25,1.09,13.615,1,L,1.35,10.4,0,1,1,26.5,3.2,0.17,4876,-19.73,4734.5,2,4734.5,148.464,9.69
ECO06490,1.0,11.2,1.12,40.105,1,L,0.97,15.7,0,1,0,31.8,2.73,0.4,4877,-19.54,6188.8,2,6188.8,213.941,9.51
ECO06491,1.0,11.16,1.15,32.803,1,L,0.75,7.7,0,1,0,18.3,1.53,0.33,4878,-19.15,6732.9,1,6771.0,214.214,8.89
ECO06492,1.0,11.1,1.14,25.502,2,L,1.02,10.3,0,1,1,27.8,2.23,2.15,4879,-19.13,4509.8,1,4509.8,214.606,9.13
ECO06493,1.0,12.15,1.14,24.944,1,L,0.74,11.6,0,0,1,24.6,2.52,0.94,3564,-19.19,5313.9,2,5414.0,214.756,9.17
ECO06494,1.0,11.76,1.09,17.751,1,E,1.1,2.4,0,0,0,7.4,3.0,0.73,3567,-18.49,5459.8,1,5365.3,214.769,9.19
ECO06495,1.0,13.09,1.06,36.359,1,E,2.08,6.1,1,0,0,22.0,3.66,1.69,3554,-18.49,3322.1,2,3250.9,214.809,9.45
ECO06496,1.0,11.19,1.15,38.234,1,L,1.14,13.7,0,1,0,26.8,2.72,0.21,4880,-19.51,6368.3,2,6368.3,214.904,9.35
ECO06497,1.0,11.18,1.11,33.424,1,L,0.96,4.6,0,1,0,11.3,2.22,0.21,4881,-19.48,7450.7,2,7450.7,214.976,9.23
ECO06498,1.0,11.22,1.1,11.962,2,L,1.39,12.3,0,1,1,26.6,3.0,0.89,4882,-19.64,7288.9,2,7288.9,214.991,9.77
ECO06499,1.0,10.94,1.13,35.654,1,L,0.9,10.7,0,1,0,24.6,2.54,0.7,4883,-18.42,3696.6,2,3696.6,215.008,9.01
ECO06500,1.0,11.74,1.1,31.622,1,L,1.79,12.1,0,0,0,22.1,3.38,0.81,4884,-20.11,6260.4,2,6136.4,148.561,9.91
ECO06501,1.0,11.18,1.08,25.959,2,L,1.98,14.9,0,1,1,49.7,3.36,2.96,4885,-19.49,4517.4,2,4517.4,215.204,9.81
ECO06502,1.0,11.07,1.11,12.506,1,E,1.37,4.4,0,1,1,24.6,2.84,0.82,4886,-19.0,4971.0,2,4971.0,215.328,9.47
ECO06503,1.0,10.87,1.16,36.428,1,L,0.83,14.0,1,1,0,30.6,2.51,1.31,4887,-18.03,3457.2,2,3457.2,215.34,8.75
ECO06504,1.0,11.5,1.2,23.517,1,E,2.33,3.6,0,1,0,15.5,4.22,0.98,4888,-20.41,5308.9,2,5177.6,215.468,10.33
ECO06505,1.0,11.17,1.1,24.107,2,L,0.97,5.4,0,1,1,13.3,2.81,1.06,4889,-19.43,5297.3,1,5297.3,215.47,9.57
ECO06506,1.0,11.06,1.06,34.805,1,L,1.37,13.5,0,1,0,29.1,3.24,1.37,4890,-18.6,3294.2,2,3237.6,215.482,9.37
ECO06507,1.0,13.13,1.07,40.31,1,L,2.31,9.0,0,0,0,26.3,4.04,1.55,830,-20.16,5559.7,1,5359.1,215.722,10.15
ECO06508,1.0,11.59,1.15,25.526,1,E,2.14,4.7,0,1,1,18.4,4.4,2.95,4891,-20.36,4634.2,1,4550.2,216.363,10.17
ECO06509,1.0,10.87,1.15,13.816,2,L,0.76,10.3,0,1,1,27.1,1.61,0.92,4892,-18.03,5160.4,2,5160.4,216.392,8.75
ECO06510,1.0,11.41,1.14,25.401,1,L,0.7,4.4,0,0,1,10.1,2.11,0.86,3597,-19.06,5025.5,2,5032.8,216.583,8.95
